0.985294117647059	0.955882352941177	0.132352941176471	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412
0.779411764705882	0.808823529411765	0.279411764705882	0.926470588235294	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412
0.132352941176471	0.514705882352941	0.132352941176471	0.0147058823529412	0.0147058823529412	0.985294117647059	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412
0.750000000000000	0.926470588235294	0.0441176470588235	0.0147058823529412	0.0147058823529412	0.0441176470588235	0.985294117647059	0.0147058823529412	0.0147058823529412	0.0147058823529412
0.661764705882353	0.838235294117647	0.132352941176471	0.0147058823529412	0.0147058823529412	0.985294117647059	0.985294117647059	0.0147058823529412	0.0147058823529412	0.0147058823529412
0.0147058823529412	0.279411764705882	0.102941176470588	0.0147058823529412	0.985294117647059	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412
0.0147058823529412	0.0147058823529412	0.0735294117647059	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.985294117647059	0.0147058823529412
0.0147058823529412	0.0147058823529412	0.0735294117647059	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.985294117647059	0.0147058823529412	0.0147058823529412
0.0151515151515152	0.0151515151515152	0.863636363636364	0.0151515151515152	0.772727272727273	0.136363636363636	0.0757575757575758	0.863636363636364	0.863636363636364	0.0151515151515152
0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.0147058823529412	0.985294117647059
